stable_sample_id,project_accession,sample_basis,sample_evidence_status,sample_identity_resolution,archive_native_sample_id,paper_native_sample_label,supplementary_table_sample_label,sample_lineage_path,sample_lineage_locator,inclusion_status,species_latin_name,species_common_name,source_family,source_release,record_modality,review_strength,provenance_quality,publication,paper_doi,paper_url,supplementary_source,site_label,political_entity,latitude,longitude,latitude_text,longitude_text,coordinate_confidence,chronology_text,chronology_strength,chronology_normalization_status,chronology_provenance_path,chronology_provenance_locator,chronology_conflict_note,time_start_bp,time_end_bp,time_mean_bp,dating_basis,inclusion_note
equus_caballus:sample:prjeb44430:samea9533398,PRJEB44430,supplementary_table_sample_label_anchor,direct_table_extracted,final,SAMEA9533398,SV19x18_Tun_m581,SV19x18_Tun_m581,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row10,site_curated,Equus caballus,horse,ENA,PRJEB44430,archive_reads,primary_paper_pinned,manual_curation_only,The origins and spread of domestic horses from the Western Eurasian steppes,10.1038/s41586-021-04018-9,https://doi.org/10.1038/s41586-021-04018-9,,Althiburos,Tunisia,35.873429,8.78621,35.873429,8.78621,exact,2531 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row10,Sample-owned chronology disagrees with the project-level chronology interval.,2531,2531,2531,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb44430:samea9533399,PRJEB44430,supplementary_table_sample_label_anchor,direct_table_extracted,final,SAMEA9533399,SV19x19_Tun_m643,SV19x19_Tun_m643,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row11,site_curated,Equus caballus,horse,ENA,PRJEB44430,archive_reads,primary_paper_pinned,manual_curation_only,The origins and spread of domestic horses from the Western Eurasian steppes,10.1038/s41586-021-04018-9,https://doi.org/10.1038/s41586-021-04018-9,,Althiburos,Tunisia,35.873429,8.78621,35.873429,8.78621,exact,2593 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row11,Sample-owned chronology disagrees with the project-level chronology interval.,2593,2593,2593,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb44430:samea9533400,PRJEB44430,supplementary_table_sample_label_anchor,direct_table_extracted,final,SAMEA9533400,SV19x22_Tun_m660,SV19x22_Tun_m660,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row12,site_curated,Equus caballus,horse,ENA,PRJEB44430,archive_reads,primary_paper_pinned,manual_curation_only,The origins and spread of domestic horses from the Western Eurasian steppes,10.1038/s41586-021-04018-9,https://doi.org/10.1038/s41586-021-04018-9,,Althiburos,Tunisia,35.873429,8.78621,35.873429,8.78621,exact,2610 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row12,Sample-owned chronology disagrees with the project-level chronology interval.,2610,2610,2610,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb44430:samea9533401,PRJEB44430,supplementary_table_sample_label_anchor,direct_table_extracted,final,SAMEA9533401,Tarpan_Ukr_1868,Tarpan_Ukr_1868,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row8,site_curated,Equus caballus,horse,ENA,PRJEB44430,archive_reads,primary_paper_pinned,manual_curation_only,The origins and spread of domestic horses from the Western Eurasian steppes,10.1038/s41586-021-04018-9,https://doi.org/10.1038/s41586-021-04018-9,,Museum specimen,-,38.411227,33.835694,38.411227,33.835694,exact,82 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row8,Sample-owned chronology disagrees with the project-level chronology interval.,82,82,82,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb44430:samea9533402,PRJEB44430,supplementary_table_sample_label_anchor,direct_table_extracted,final,SAMEA9533402,Tarquinia3298_Ita_m657,Tarquinia3298_Ita_m657,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row42,site_curated,Equus caballus,horse,ENA,PRJEB44430,archive_reads,primary_paper_pinned,manual_curation_only,The origins and spread of domestic horses from the Western Eurasian steppes,10.1038/s41586-021-04018-9,https://doi.org/10.1038/s41586-021-04018-9,,Tarquinia,Italy,42.249167,11.756111,42.249167,11.756111,exact,2607 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row42,Sample-owned chronology disagrees with the project-level chronology interval.,2607,2607,2607,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb44430:samea9533404,PRJEB44430,supplementary_table_sample_label_anchor,direct_table_extracted,final,SAMEA9533404,UE10287_Fra_m617,UE10287_Fra_m617,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row43,site_curated,Equus caballus,horse,ENA,PRJEB44430,archive_reads,primary_paper_pinned,manual_curation_only,The origins and spread of domestic horses from the Western Eurasian steppes,10.1038/s41586-021-04018-9,https://doi.org/10.1038/s41586-021-04018-9,,La Monédière,France,43.3667,3.4167,43.3667,3.4167,exact,2567 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row43,Sample-owned chronology disagrees with the project-level chronology interval.,2567,2567,2567,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb44430:samea9533405,PRJEB44430,supplementary_table_sample_label_anchor,direct_table_extracted,final,SAMEA9533405,UE11080x2_Spa_m664,UE11080x2_Spa_m664,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row37,site_curated,Equus caballus,horse,ENA,PRJEB44430,archive_reads,primary_paper_pinned,manual_curation_only,The origins and spread of domestic horses from the Western Eurasian steppes,10.1038/s41586-021-04018-9,https://doi.org/10.1038/s41586-021-04018-9,,Els Vilars,Spain,41.57,0.95,41.57,0.95,exact,2614 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row37,Sample-owned chronology disagrees with the project-level chronology interval.,2614,2614,2614,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb44430:samea9533406,PRJEB44430,supplementary_table_sample_label_anchor,direct_table_extracted,final,SAMEA9533406,UE13045_Spa_m738,UE13045_Spa_m738,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row38,site_curated,Equus caballus,horse,ENA,PRJEB44430,archive_reads,primary_paper_pinned,manual_curation_only,The origins and spread of domestic horses from the Western Eurasian steppes,10.1038/s41586-021-04018-9,https://doi.org/10.1038/s41586-021-04018-9,,Els Vilars,Spain,41.57,0.95,41.57,0.95,exact,2688 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row38,Sample-owned chronology disagrees with the project-level chronology interval.,2688,2688,2688,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb44430:samea9533407,PRJEB44430,supplementary_table_sample_label_anchor,direct_table_extracted,final,SAMEA9533407,UE172_Spa_m317,UE172_Spa_m317,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row40,site_curated,Equus caballus,horse,ENA,PRJEB44430,archive_reads,primary_paper_pinned,manual_curation_only,The origins and spread of domestic horses from the Western Eurasian steppes,10.1038/s41586-021-04018-9,https://doi.org/10.1038/s41586-021-04018-9,,Sigarra,Spain,41.7075,1.54222,41.7075,1.54222,exact,2267 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row40,Sample-owned chronology disagrees with the project-level chronology interval.,2267,2267,2267,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb44430:samea9533410,PRJEB44430,supplementary_table_sample_label_anchor,direct_table_extracted,final,SAMEA9533410,Ukr11_Ukr_m4185,Ukr11_Ukr_m4185,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row66,site_curated,Equus caballus,horse,ENA,PRJEB44430,archive_reads,primary_paper_pinned,manual_curation_only,The origins and spread of domestic horses from the Western Eurasian steppes,10.1038/s41586-021-04018-9,https://doi.org/10.1038/s41586-021-04018-9,,Semenovka 1,Ukraine,46.86888889,35.43305556,46.86888889,35.43305556,exact,6135 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row66,Sample-owned chronology disagrees with the project-level chronology interval.,6135,6135,6135,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb44430:samea9533411,PRJEB44430,supplementary_table_sample_label_anchor,direct_table_extracted,final,SAMEA9533411,UR17x1_Rus_m1868,UR17x1_Rus_m1868,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row184,site_curated,Equus caballus,horse,ENA,PRJEB44430,archive_reads,primary_paper_pinned,manual_curation_only,The origins and spread of domestic horses from the Western Eurasian steppes,10.1038/s41586-021-04018-9,https://doi.org/10.1038/s41586-021-04018-9,,Bol'shekaraganskii,Russia,52.65,59.566667,52.65,59.566667,exact,3818 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row184,Sample-owned chronology disagrees with the project-level chronology interval.,3818,3818,3818,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb44430:samea9533412,PRJEB44430,supplementary_table_sample_label_anchor,direct_table_extracted,final,SAMEA9533412,UR17x20_Rus_m1356,UR17x20_Rus_m1356,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row157,site_curated,Equus caballus,horse,ENA,PRJEB44430,archive_reads,primary_paper_pinned,manual_curation_only,The origins and spread of domestic horses from the Western Eurasian steppes,10.1038/s41586-021-04018-9,https://doi.org/10.1038/s41586-021-04018-9,,Sosnovka,Russia,51.566667,45.783333,51.566667,45.783333,exact,3306 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row157,Sample-owned chronology disagrees with the project-level chronology interval.,3306,3306,3306,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb44430:samea9533413,PRJEB44430,supplementary_table_sample_label_anchor,direct_table_extracted,final,SAMEA9533413,UR17x21_Rus_m1377,UR17x21_Rus_m1377,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row158,site_curated,Equus caballus,horse,ENA,PRJEB44430,archive_reads,primary_paper_pinned,manual_curation_only,The origins and spread of domestic horses from the Western Eurasian steppes,10.1038/s41586-021-04018-9,https://doi.org/10.1038/s41586-021-04018-9,,Sosnovka,Russia,51.566667,45.783333,51.566667,45.783333,exact,3327 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row158,Sample-owned chronology disagrees with the project-level chronology interval.,3327,3327,3327,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb44430:samea9533414,PRJEB44430,supplementary_table_sample_label_anchor,direct_table_extracted,final,SAMEA9533414,UR17x22_Rus_m1377,UR17x22_Rus_m1377,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row159,site_curated,Equus caballus,horse,ENA,PRJEB44430,archive_reads,primary_paper_pinned,manual_curation_only,The origins and spread of domestic horses from the Western Eurasian steppes,10.1038/s41586-021-04018-9,https://doi.org/10.1038/s41586-021-04018-9,,Sosnovka,Russia,51.566667,45.783333,51.566667,45.783333,exact,3327 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row159,Sample-owned chronology disagrees with the project-level chronology interval.,3327,3327,3327,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb44430:samea9533415,PRJEB44430,supplementary_table_sample_label_anchor,direct_table_extracted,final,SAMEA9533415,UR17x25_Rus_m1460,UR17x25_Rus_m1460,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row160,site_curated,Equus caballus,horse,ENA,PRJEB44430,archive_reads,primary_paper_pinned,manual_curation_only,The origins and spread of domestic horses from the Western Eurasian steppes,10.1038/s41586-021-04018-9,https://doi.org/10.1038/s41586-021-04018-9,,Sosnovka,Russia,51.566667,45.783333,51.566667,45.783333,exact,3410 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row160,Sample-owned chronology disagrees with the project-level chronology interval.,3410,3410,3410,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb44430:samea9533416,PRJEB44430,supplementary_table_sample_label_anchor,direct_table_extracted,final,SAMEA9533416,UR17x26_Rus_m2751,UR17x26_Rus_m2751,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row161,site_curated,Equus caballus,horse,ENA,PRJEB44430,archive_reads,primary_paper_pinned,manual_curation_only,The origins and spread of domestic horses from the Western Eurasian steppes,10.1038/s41586-021-04018-9,https://doi.org/10.1038/s41586-021-04018-9,,Sosnovka,Russia,51.566667,45.783333,51.566667,45.783333,exact,4701 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row161,Sample-owned chronology disagrees with the project-level chronology interval.,4701,4701,4701,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
